id,Attr47,Attr57,Attr23,Attr43,Attr29,Attr41,Attr34,Attr55,Attr32,Attr45,Attr58,Attr52,Attr61,Attr44,Attr59,Attr5,Attr12,Attr60,Attr15,Attr28,Attr53,Attr64,Attr1,Attr2,Attr3,Attr6,Attr9,Attr11,Attr22,Attr24,Attr25,Attr35,Attr36,Attr38,Attr48,Attr51,Attr8,Attr16,Attr50,Attr4,Attr33,Attr40,Attr46,Attr13,Attr19,Attr62,class
105,38.676,0.05629,0.024086,94.518,4.9088,0.073087,0.20214,28927.0,64.389,0.23701,0.95908,0.17641,6.3561,57.425,0.0,43.915,0.18137,9.8401,850.7,0.98579,1.9638,4.5895,0.040019,0.28111,0.35688,0.20162,1.0427,0.050985,0.056824,0.25328,0.71094,0.056824,1.6829,0.71094,-0.012801,0.28111,2.5291,0.42906,2.2695,2.2695,5.6687,0.73898,1.6689,0.072592,0.030686,61.754,0
106,1.0027,0.18272,0.043664,113.19,4.4368,0.067333,0.42986,16102.0,50.177,16.806,0.94579,0.13747,3.2518,112.25,0.0,82.596,0.42973,384.9,747.73,9.5876,10.46,43.772,0.11741,0.34961,0.58896,0.36302,1.0573,0.15024,0.15028,0.45978,0.64257,0.15028,2.7349,0.64257,0.12986,0.34961,1.838,0.48814,2.6846,2.6846,7.2742,0.29944,2.6646,0.063468,0.055873,47.457,0
110,1.9723,-0.19086,-0.037501,76.778,4.01,0.3904,-0.11891,3206.0,27.943,-6.7218,1.0325,0.076556,4.8835,74.741,0.96161,52.382,-0.49955,179.24,6544.0,0.6025,0.7966,4.0543,-0.079066,0.565,0.31332,-0.079066,0.96856,-0.08325,-0.067183,-0.08325,0.41426,-0.067183,2.1324,0.81261,-0.18195,0.16665,0.7332,0.055776,0.8495,2.8801,13.062,0.21887,2.8095,0.014947,-0.039485,28.85,0
111,93.224,11.743,-0.34007,225.95,4.1555,-0.067787,-0.50865,718.13,205.79,-1.2247,1.0872,0.56381,2.9294,124.6,0.0,-81.883,-0.5548,3.6013,-687.19,0.35958,-0.27416,9.4672,-0.44949,0.81018,0.050202,-0.44949,0.9198,-0.44949,-0.4121,-0.44949,-0.038277,-0.4121,1.3552,-0.038277,-0.43126,0.81018,-0.047245,-0.53115,1.062,1.062,1.7737,0.052039,0.60896,-0.32557,-0.34007,223.73,0
112,26.742,0.24373,0.036385,89.546,4.0026,0.093553,0.27982,2044.0,75.228,0.53052,0.93608,0.2061,5.6578,64.513,0.018399,-0.16393,0.25899,14.581,1116.4,0.85309,1.8147,12.156,0.10535,0.56658,0.20319,0.091326,1.0683,0.14468,0.15854,0.15127,0.43224,0.15854,2.9675,0.44019,0.11797,0.55862,0.7629,0.32695,1.3446,1.3637,4.8519,0.092124,1.0083,0.063977,0.049966,70.419,0
113,72.332,0.077536,0.015602,178.89,4.1069,0.34184,0.055879,2338.1,124.28,0.074779,1.0528,0.34049,3.5527,102.74,1.1329,-20.625,0.063318,4.793,4620.1,0.47407,0.62843,3.1231,0.018787,0.70616,0.18278,0.055006,0.94983,0.027332,0.039459,0.076533,0.2423,0.039459,1.3285,0.5168,0.011003,0.43166,0.34312,0.079002,0.87011,1.4234,2.937,0.056233,0.84143,0.04633,0.022698,130.84,0
118,37.622,0.23639,0.064204,131.98,4.1092,0.12734,0.2102,3275.2,149.01,0.67675,0.92041,0.40824,3.7494,97.349,0.0,-10.676,0.21517,10.541,1387.0,1.545,2.545,9.3703,0.099179,0.58044,0.2547,0.099179,1.0865,0.12489,0.12201,0.12489,0.41956,0.12201,1.5494,0.41956,0.094155,0.58044,0.72283,0.26315,1.4388,1.4388,2.4495,0.47652,1.1863,0.098878,0.080848,137.15,0
119,37.622,0.23639,0.064204,131.98,4.1092,0.12734,0.2102,3275.2,149.01,0.67675,0.92041,0.40824,3.7494,97.349,0.0,-10.676,0.21517,10.541,1387.0,1.545,2.545,9.3703,0.099179,0.58044,0.2547,0.099179,1.0865,0.12489,0.12201,0.12489,0.41956,0.12201,1.5494,0.41956,0.094155,0.58044,0.72283,0.26315,1.4388,1.4388,2.4495,0.47652,1.1863,0.098878,0.080848,137.15,0
120,58.008,0.01476,0.006835,99.563,4.956,0.19041,0.029649,16831.0,51.446,0.043405,0.99087,0.14095,8.673,42.085,0.19652,-6.3902,0.088427,6.3502,1857.0,0.29605,0.97253,2.1001,0.009032,0.30479,0.18627,0.00022,1.0092,0.016318,0.009037,0.012115,0.6119,0.009037,1.3469,0.73215,-0.034552,0.18454,2.0076,0.19655,1.2166,2.0094,7.0948,0.056269,0.88184,0.045338,0.01235,50.976,0
121,103.95,0.034757,0.020283,194.57,4.2224,0.059125,0.19586,9577.1,43.021,0.068056,1.0465,0.11786,4.2546,85.789,0.0,44.756,0.18483,3.3553,669.69,2.2003,2.997,5.1355,0.02717,0.16522,0.57394,0.049229,0.95559,0.030538,0.03236,0.068016,0.78173,0.03236,1.4912,0.78173,-0.027152,0.16522,4.7314,0.54503,4.4737,4.4737,8.4843,0.15181,2.0574,0.067225,0.022797,45.02,0
123,89.068,0.18351,0.12062,104.29,4.3801,0.002976,8.5156,14610.0,7.7204,0.59153,0.83563,0.021152,12.223,29.862,0.0,99.109,8.5595,4.9041,32.913,1.6649,2.5905,3.9411,0.17384,0.025474,0.60883,0.37046,1.1967,0.21805,0.21693,0.46318,0.94733,0.21693,1.4586,0.94733,0.15247,0.025474,37.188,11.09,24.9,24.9,47.277,8.7345,13.363,0.19601,0.15129,6.4513,0
124,33.917,0.29568,0.14526,101.73,4.0466,0.081914,1.5548,-1590.5,232.49,1.886,0.82515,0.63695,4.9582,73.616,0.010465,-146.04,0.33578,12.984,891.7,-0.22767,0.76433,1.5559,0.14181,0.5204,-0.14286,0.3333,0.97626,0.17682,0.17181,0.0,0.47511,0.16712,0.97626,0.48462,0.13185,0.51538,0.92159,0.40933,0.71584,0.72281,1.57,0.19488,0.57692,0.2182,0.17727,192.69,0
126,61.225,0.45804,0.049664,156.98,4.7312,0.16935,0.16743,6761.8,136.28,0.30123,0.98288,0.37338,3.7707,96.8,0.56165,-36.092,0.1674,6.0655,2143.6,0.64952,1.0409,9.6002,0.092174,0.79413,0.12557,0.10701,1.0174,0.11401,0.13296,0.13521,0.20124,0.13296,1.9691,0.31426,0.11176,0.68111,0.2534,0.17028,1.0158,1.1844,2.6783,0.012446,0.73511,0.072858,0.061431,133.95,0
130,172.52,0.32685,0.21686,166.2,4.1023,0.01234,2.464,7424.3,39.278,0.56786,0.80799,0.10761,13.613,26.812,0.0,27.47,2.4942,2.6185,135.47,1.9638,2.929,4.4145,0.28597,0.11465,0.58663,0.50424,1.2376,0.28597,0.28251,0.50424,0.87494,0.28251,1.3725,0.87494,0.25955,0.11465,7.6311,2.6944,6.1165,6.1165,9.2928,0.87934,1.7242,0.23427,0.21686,31.736,0
133,1.9306,0.9759,0.21455,64.27,4.0147,0.008037,4.0487,7607.5,31.834,54.921,0.73855,0.087217,5.8081,62.844,0.0,101.67,4.1034,255.99,88.049,17.746,18.379,83.598,0.74328,0.22316,0.7354,0.74328,1.354,0.91572,0.90351,0.91572,0.76164,0.90351,3.4921,0.76164,0.89414,0.22316,3.413,4.1454,4.2954,4.2954,11.466,1.5618,4.2348,0.26702,0.26432,23.511,0
136,75.588,0.04593,0.037777,249.87,4.6333,0.13568,0.035821,17373.0,104.28,0.19076,0.95625,0.2857,2.0553,177.59,0.08602,94.958,0.15526,5.0497,1106.7,1.1179,1.9501,2.371,0.032386,0.29487,0.4042,0.090761,1.0457,0.036365,0.010563,0.10549,0.70513,0.010563,0.89898,0.76578,-0.050325,0.23422,2.3913,0.32981,2.1651,2.7257,3.5001,0.22003,2.0009,0.11344,0.042417,99.719,0
139,122.49,0.10091,0.057477,177.94,5.0636,0.10897,2.1194,3.0278,86.548,0.23594,0.73446,0.23199,4.1003,89.018,0.29042,50.007,0.42604,4.1049,1336.5,0.84901,1.4161,2.4862,0.063017,0.37552,0.37439,0.0,1.0964,0.09202,0.090966,0.0,0.61382,0.31774,1.0964,0.80585,0.067067,0.18463,1.663,0.27311,1.4887,3.0278,4.3106,0.13295,1.5812,0.093542,0.071744,61.465,0
140,21.402,0.14053,0.044037,100.64,4.969,0.032206,0.71175,57926.0,24.297,0.78653,0.95485,0.066568,4.5508,80.206,0.0,61.547,0.86595,17.861,310.63,2.9572,3.925,12.525,0.11604,0.16749,0.62213,0.46738,1.0473,0.14503,0.11921,0.58292,0.82574,0.11921,2.6738,0.82574,0.067444,0.16749,4.9302,1.175,4.7145,4.7145,15.022,0.37658,3.8337,0.074687,0.055042,23.2,0
141,25.571,0.25071,0.041411,94.795,5.4366,0.12484,0.18129,28409.0,86.863,0.61635,0.95902,0.23798,5.1941,70.272,0.0,-13.64,0.21102,14.884,1245.4,0.32907,1.3291,8.0463,0.10526,0.58013,0.10396,0.19685,1.0427,0.12242,0.10517,0.22989,0.41987,0.10517,2.5829,0.41987,0.057567,0.58013,0.72374,0.29308,1.1792,1.1792,4.202,0.041235,0.88481,0.066889,0.048161,83.303,0
144,63.691,0.14853,0.087551,104.54,4.1419,0.10467,0.23084,-1158.5,149.07,0.50648,0.99062,0.40842,8.806,41.449,0.16925,-103.74,0.2201,5.785,1404.8,-0.11371,0.69169,1.1735,0.075483,0.43484,-0.083547,-0.0272,1.0095,0.076777,0.10038,-0.025907,0.5082,0.10038,0.99679,0.59421,0.064175,0.34882,1.1687,0.25982,0.61006,0.76049,2.4485,0.05256,0.33324,0.13104,0.08905,147.67,0
147,251.57,0.32227,0.10795,390.12,4.549,0.339,0.085245,4637.1,368.74,0.18085,0.86601,1.0102,2.1189,172.26,0.94895,-168.8,0.1518,1.6754,2965.5,0.4286,0.70567,2.1067,0.069509,0.76803,0.131,0.069509,1.1547,0.085518,0.06547,0.085518,0.21569,0.06547,0.69053,0.42036,0.056457,0.56335,0.28083,0.12308,0.90407,1.2325,0.98986,0.010873,0.55031,0.14681,0.13281,319.33,0
151,71.028,0.32578,0.079916,160.44,4.4091,0.080254,0.38709,7384.1,117.26,0.45994,0.89288,0.32126,3.7623,97.016,0.0,-8.3492,0.34845,5.7553,983.77,1.6631,2.6631,10.856,0.15017,0.53902,0.28788,0.29712,1.12,0.18782,0.20865,0.37375,0.46098,0.20865,1.8912,0.46098,0.19648,0.53902,0.85521,0.37102,1.5341,1.5341,3.1128,0.0017,0.92833,0.10642,0.099949,104.7,0
152,58.687,0.14689,0.082692,84.803,3.9642,0.015226,1.3108,5239.5,33.376,0.59354,0.86648,0.091441,10.751,33.952,0.0,93.166,1.3283,7.1778,167.68,1.8252,2.7181,4.8284,0.12447,0.11926,0.569,0.12447,1.1541,0.15842,0.15633,0.15842,0.84735,0.15633,1.5538,0.84735,0.05514,0.11926,7.1049,2.1768,5.771,5.771,10.936,2.8386,4.0126,0.17247,0.10524,28.92,0
154,20.87,0.069965,0.006747,60.058,5.1964,0.44252,0.041745,-2083.8,62.956,0.11896,0.99188,0.17248,9.2739,39.358,0.003997,-22.191,0.031348,17.633,5718.5,-0.034479,0.92179,9.5591,0.024796,0.63019,-0.013257,0.094644,1.0082,0.019711,0.026307,0.063678,0.35441,0.026307,3.6812,0.35583,0.005794,0.62877,0.56239,0.063828,0.97672,0.97892,5.7977,0.017129,0.64742,0.010944,0.005363,62.444,0
155,120.3,-0.023314,-0.018302,147.1,4.0974,0.23951,-0.15409,6000.0,35.421,-0.05443,1.0202,0.097043,14.978,24.37,0.005067,19.528,-0.18434,2.974,3198.1,1.1717,2.1583,2.7493,-0.02059,0.11585,0.47944,-0.17832,0.98021,-0.020531,-0.017851,-0.1782,0.88313,-0.017851,1.1376,0.88761,-0.051604,0.11138,7.6231,0.11413,5.0998,5.3047,10.305,1.2339,1.9083,0.011753,-0.01825,36.136,0
156,39.966,0.54271,0.090503,108.33,4.2438,0.083605,0.32389,6434.7,108.58,0.91824,0.90014,0.29748,5.0444,72.358,0.0,30.946,0.33798,10.146,896.07,5.0107,4.7586,28.535,0.18917,0.55971,0.36704,0.12965,1.1109,0.18917,0.18129,0.12965,0.34857,0.18129,2.1094,0.34857,0.14247,0.55971,0.62277,0.40733,1.6558,1.6558,3.3615,0.54736,1.2877,0.10907,0.090503,97.738,0
158,75.808,0.10232,0.029169,100.21,4.2528,0.10876,0.16665,5174.8,49.982,0.14729,0.95352,0.13694,13.072,27.922,0.36716,-18.256,0.27845,5.0495,1257.8,0.62439,1.1689,4.1003,0.055377,0.44661,0.2891,0.3197,1.0487,0.069025,0.074427,0.39882,0.54123,0.074427,1.9694,0.73995,0.013849,0.24789,1.2119,0.29019,1.2024,2.1662,7.3026,0.063669,0.64954,0.068267,0.036358,47.659,0
159,84.489,0.19174,0.082775,192.98,4.8132,0.08063,0.35083,30999.0,94.034,0.39802,0.89843,0.25763,3.1177,117.07,0.005826,46.048,0.34694,4.8085,912.2,2.6393,3.541,8.2025,0.1226,0.34656,0.47659,0.15861,1.113,0.11894,0.12158,0.1557,0.63942,0.12158,1.5015,0.64314,0.10185,0.34283,1.8451,0.40013,2.3645,2.3902,3.8816,0.10591,1.4917,0.093622,0.080303,84.483,0
160,56.668,0.15069,0.077255,115.05,4.0573,0.055924,0.48775,5946.5,91.471,0.55957,0.88925,0.25061,5.645,64.659,0.0,104.83,0.48516,7.2432,623.62,2.8632,3.7529,7.32,0.10292,0.29689,0.52111,0.10292,1.1245,0.14404,0.14481,0.14404,0.68303,0.14481,1.3624,0.68303,0.11508,0.29689,2.3006,0.58529,2.7552,2.7552,3.9903,1.3408,2.1357,0.13043,0.10812,81.341,0
163,30.839,0.83168,0.19313,147.91,4.1636,0.071437,0.41705,-1054.6,212.53,2.8292,0.80791,0.58228,2.9677,122.99,0.0,-56.283,0.41054,14.65,804.49,-0.17962,0.82038,3.5329,0.27486,0.66951,-0.072359,0.27486,1.2378,0.27486,0.27922,0.27486,0.33049,0.27922,1.4386,0.33049,0.25032,0.66951,0.49362,0.4537,0.89192,0.89192,1.7174,0.030537,0.74682,0.21343,0.19313,171.71,0
164,74.358,-11.66,-0.047084,98.969,3.9939,-0.22456,-0.17203,-645.96,109.54,-0.21966,1.0522,0.30011,17.607,20.731,0.0,-84.623,-0.14911,4.6652,-2955.9,-0.72199,0.13737,34.019,-0.14535,0.97477,-0.065517,-0.39585,0.95041,-0.14535,-0.16769,-0.39585,0.012465,-0.16769,3.1185,0.012465,-0.19268,0.97477,0.012788,-0.12348,0.93279,0.93279,3.3322,0.074086,0.25396,-0.038991,-0.047084,115.25,0
165,131.81,-0.61441,-0.049705,192.16,3.8563,16.773,-0.063714,-509.34,211.15,-0.13401,1.0271,0.57849,6.4292,56.772,0.0,-155.31,-0.083651,2.696,-20303.0,-0.33635,0.55548,6.8663,-0.071948,0.86009,-0.070907,-0.23357,0.97357,-0.071948,-0.0548,-0.2281,0.1171,-0.0548,1.47,0.1171,-0.11129,0.86009,0.13615,-0.017978,0.91756,0.91756,1.7286,0.031562,0.29333,-0.010682,-0.049705,216.88,0
168,41.808,0.16777,0.090132,127.5,5.1839,0.49139,0.052281,17633.0,195.34,0.79945,0.98428,0.53517,4.2271,86.348,0.22137,-68.523,0.15493,8.8698,2588.3,0.26288,1.034,1.9247,0.076195,0.54584,0.11546,0.10633,1.016,0.068992,0.028537,0.10012,0.45416,0.028537,0.93289,0.55469,0.020555,0.44531,0.83204,0.14102,1.0274,1.2593,1.8686,0.59616,1.0453,0.091053,0.081611,192.27,0
169,29.71,0.51075,0.047533,124.21,5.395,0.22679,0.11886,59111.0,89.079,0.61994,0.94197,0.24405,3.793,96.229,3.0386,26.155,0.14892,13.042,3929.5,0.62243,0.40174,4.3167,0.078471,0.84636,0.23804,0.13627,1.0616,0.056519,0.1006,0.11928,0.15364,0.1006,1.6581,0.62048,0.078499,0.37952,0.18153,0.092887,0.72967,1.6272,4.0975,0.14688,1.2937,0.04762,0.034236,83.909,0
170,61.43,0.066833,0.008995,93.134,4.3791,0.28101,0.057859,7622.6,56.947,0.054088,0.98809,0.15602,11.253,32.436,0.31256,-21.733,0.079734,6.0134,2997.3,1.3935,1.7309,12.862,0.026435,0.5767,0.31842,0.037409,1.0121,0.036125,0.033367,0.054345,0.39553,0.033367,2.9621,0.51916,-0.000736,0.45307,0.68585,0.12178,1.3378,1.7028,6.4095,0.047635,0.62409,0.023896,0.012292,56.268,0
171,78.822,0.18898,0.12758,126.07,4.2364,0.020589,1.269,7617.3,41.828,0.69764,0.84681,0.1146,6.1524,59.326,0.046061,76.966,1.6274,5.4684,233.93,1.009,1.9057,2.823,0.15775,0.15845,0.44198,0.42192,1.1809,0.19528,0.20107,0.52446,0.83475,0.20107,1.2647,0.8732,0.14913,0.12,5.2684,1.5603,3.5468,4.6832,8.7261,1.1239,2.7988,0.19993,0.15793,35.421,0
173,110.47,-0.028411,-0.013187,459.51,4.8022,0.55162,0.044986,13233.0,366.98,-0.045862,0.95002,1.0054,1.0294,354.57,0.005119,9.8305,-0.013805,3.4779,433290.0,1.2357,1.7914,3.8595,-0.008594,0.62404,0.20865,0.16638,1.0526,-0.008594,0.028073,0.16638,0.30248,0.028073,0.6554,0.30403,0.018954,0.62249,0.48471,0.000842,1.3319,1.3352,0.9946,0.017178,1.0342,0.000807,-0.013187,348.64,0
174,61.215,-0.050487,-0.013616,129.96,4.7566,0.28915,-0.000728,5972.9,121.17,-0.081129,1.0007,0.33198,5.3127,68.703,0.59637,-34.098,-0.047011,5.9582,4410.7,0.2258,0.75721,2.8076,-0.01771,0.64132,0.10461,-0.094964,0.99926,-0.020314,-0.000467,-0.10971,0.35079,-0.000467,1.3062,0.56,-0.073853,0.43212,0.54698,0.082754,0.83691,1.2421,3.0122,0.17033,0.7369,0.040803,-0.015618,121.26,0
175,29.056,0.22099,0.03685,67.597,4.4076,0.12279,0.24607,5723.7,76.165,0.51335,0.90176,0.20867,8.8174,41.395,0.27465,8.7534,0.31272,13.931,1336.1,0.67328,1.1815,7.0856,0.086845,0.5514,0.22393,0.16838,1.1089,0.13868,0.13568,0.24689,0.39298,0.13568,2.4114,0.50091,0.12373,0.44346,0.71269,0.27317,1.2104,1.505,4.7922,0.52078,1.1235,0.063915,0.058845,68.683,0
177,99.09,0.23747,0.12644,214.29,4.759,0.03915,0.6728,26202.0,100.37,0.56049,0.12657,0.275,2.7662,131.95,0.04075,63.108,0.69562,4.4327,454.96,1.7605,2.5553,4.7989,0.15732,0.31131,0.45643,0.38634,1.2034,0.19777,0.20945,0.4885,0.66248,0.20945,1.2493,0.68947,0.15747,0.28431,2.128,0.80226,2.3795,2.6054,3.6364,0.03624,1.6182,0.20074,0.15896,83.409,0
179,40.76,0.03133,0.014945,97.381,5.0555,0.0802,0.13119,20330.0,71.969,0.13704,0.97662,0.19718,6.3396,57.575,0.001733,5.2696,0.074317,9.1694,1034.8,0.32972,1.2713,2.665,0.021612,0.27966,0.17891,0.095306,1.0239,0.020695,0.03669,0.074436,0.68981,0.03669,1.4739,0.69101,-0.041262,0.27846,2.4666,0.35274,1.6355,1.6425,5.0716,0.25701,1.0762,0.068217,0.014311,70.287,0
180,42.961,0.23706,0.015257,86.006,4.762,0.41615,0.011484,3164.4,83.56,0.11658,1.1119,0.22893,9.545,38.24,2.9867,-34.233,0.059938,7.6414,3590.1,0.1178,0.26145,4.0625,0.028803,0.84343,0.054742,-0.24615,0.8994,0.028803,0.009686,-0.24615,0.1215,0.009686,2.2208,0.48438,-0.047262,0.48054,0.14406,0.10167,0.63466,1.1139,4.3681,0.1882,0.59979,0.045421,0.015257,92.907,0
181,30.92,0.063845,0.031174,92.973,4.1729,0.055489,0.17546,1200.7,89.514,0.38666,0.95174,0.24524,5.7439,63.545,0.12484,-11.202,0.16769,12.403,663.64,0.12913,0.98831,2.0241,0.039398,0.37202,0.080629,0.039398,1.0507,0.049467,0.065274,0.049467,0.61709,0.065274,1.2813,0.69412,-0.08987,0.29498,1.6588,0.55,1.0097,1.2733,4.0776,0.18203,0.92791,0.1619,0.039141,85.195,0
183,53.381,0.23629,0.077543,100.95,6.307,0.049317,0.47862,326160.0,81.194,0.58908,0.90007,0.22245,6.8993,52.904,0.003941,-21.203,0.48823,7.5968,542.26,0.34183,1.2836,3.9114,0.14273,0.37092,0.16086,0.37531,1.111,0.17993,0.17753,0.47608,0.60407,0.17753,1.8583,0.60645,0.10779,0.36854,1.6285,0.67311,1.4273,1.4365,4.4954,0.055125,0.77904,0.13564,0.097753,73.08,0
184,49.715,0.11005,0.063018,66.026,5.0506,0.017766,0.94072,24979.0,29.471,0.49932,0.92659,0.080743,18.286,19.961,0.0,6.7432,1.0129,7.9235,189.83,0.33504,1.3167,2.2994,0.096151,0.11415,0.22231,0.34612,1.0792,0.11563,0.10738,0.42175,0.87372,0.10738,1.5503,0.87372,0.003528,0.11415,7.654,1.9227,2.9475,2.9475,12.385,0.52964,1.2606,0.14385,0.075782,27.308,0
185,34.286,0.36907,0.13196,78.562,3.9895,0.012521,2.4212,6927.5,28.214,1.6733,0.83953,0.077299,7.3325,49.778,0.0,110.86,2.5276,12.681,133.59,4.4545,4.526,12.659,0.26616,0.13089,0.70977,0.74274,1.1911,0.33084,0.31692,0.91608,0.72116,0.31692,2.0333,0.72116,0.29014,0.13089,5.5095,2.7322,6.4225,6.4225,12.937,3.1058,5.2073,0.1773,0.16403,23.686,0
186,21.43,0.039443,0.014401,139.27,4.6716,0.1889,0.080423,16991.0,70.159,0.25203,0.9732,0.19222,3.0824,118.41,0.12682,61.274,0.09731,17.501,2126.7,1.097,1.8237,4.9952,0.023729,0.38453,0.36189,0.17643,1.0275,0.029995,0.030925,0.22993,0.6016,0.030925,1.6772,0.67789,-0.005076,0.30824,1.5645,0.17163,1.7427,2.174,5.2025,0.13431,1.8686,0.040052,0.018203,68.279,0
189,52.777,0.40884,0.067971,118.61,4.075,0.092975,0.33273,3667.8,83.514,0.50638,0.92831,0.22881,5.2428,69.619,0.034892,-6.3883,0.32001,7.45,1098.1,2.059,2.8284,17.013,0.1733,0.55635,0.30858,0.45359,1.0772,0.1733,0.18511,0.45359,0.42389,0.18511,2.5521,0.43868,0.17349,0.54156,0.76191,0.33238,1.5281,1.5698,4.3705,0.039845,0.93784,0.072527,0.067971,77.527,0
190,36.11,0.11101,0.034806,120.73,4.1838,0.090419,0.22489,6282.4,63.27,0.36343,0.96806,0.17334,4.2556,85.769,0.0,43.355,0.22262,10.442,1010.2,1.5815,2.3589,7.5232,0.068121,0.32842,0.41143,0.18691,1.033,0.073112,0.073859,0.19891,0.61366,0.073859,1.9758,0.61366,0.028302,0.32842,1.8685,0.36133,2.2527,2.2527,5.769,0.28167,1.682,0.060633,0.037356,61.249,0
191,53.412,0.23981,0.11157,110.37,4.0486,0.025224,1.0752,6397.6,41.615,0.88926,0.85737,0.11401,5.6518,64.581,0.04725,97.359,1.1413,7.9704,314.65,2.1264,2.8135,6.0475,0.1815,0.19478,0.57198,0.1815,1.1664,0.1815,0.20942,0.1815,0.75683,0.20942,1.6335,0.79259,0.16497,0.15902,3.8856,1.16,3.753,4.5969,8.7708,1.5034,3.3134,0.1389,0.11157,35.68,0
194,40.709,0.005525,0.008782,95.414,4.1025,0.013391,0.063961,3200.1,35.468,0.073628,1.0694,0.097173,7.0353,51.881,0.0,172.84,0.10459,8.3845,146.25,0.36297,1.1205,0.70497,0.00431,0.051006,0.25272,0.016883,0.93513,0.005335,0.003262,0.019625,0.78016,0.003262,0.56606,0.78016,-0.11871,0.051006,15.295,2.4958,5.9547,5.9547,10.291,3.4391,4.807,0.25935,0.010868,37.929,0
202,24.048,0.10225,0.029883,91.421,4.496,0.10469,0.21965,7015.5,63.91,0.47404,0.95681,0.17509,5.3354,68.412,0.002781,16.316,0.23423,15.863,1114.5,0.52597,1.4364,4.9146,0.062512,0.35216,0.22388,0.21921,1.0451,0.082089,0.077354,0.28812,0.6114,0.077354,2.1015,0.6131,0.044111,0.35046,1.7361,0.32749,1.6309,1.6388,5.7112,0.14378,1.2625,0.055132,0.039241,61.15,0
203,96.268,0.23169,0.10027,148.23,4.4263,0.087752,0.33115,7754.0,75.52,0.43483,0.8743,0.2069,5.6977,64.061,0.4408,0.3729,0.68312,4.3366,970.76,0.59937,1.1083,2.561,0.1245,0.46146,0.29058,0.3127,1.1438,0.15343,0.15281,0.3923,0.53734,0.15281,1.2491,0.7742,0.13274,0.2246,1.1644,0.37599,1.1164,2.2938,4.8332,0.048794,1.019,0.13974,0.12357,66.027,0
204,113.16,-0.37734,-0.14148,197.02,5.0194,-1.1499,0.96594,0.95993,367.76,-0.48002,0.98751,0.85165,4.0812,89.434,0.14494,-271.01,-0.20392,3.3928,-3219.5,-0.055748,0.64429,1.7183,-0.10409,0.72414,-0.023869,-0.005766,0.73572,-0.049497,-0.06037,0.0,0.23409,0.14449,0.73572,0.31584,-0.09975,0.59571,0.38095,-0.11337,0.78968,0.95993,1.1742,0.2933,0.59592,-0.11159,-0.16511,295.54,0
205,43.326,0.3524,0.059921,115.14,4.1047,0.096256,0.2901,2130.8,98.025,0.55326,0.91243,0.26856,4.8274,75.611,0.095168,-15.015,0.29417,9.2332,1114.8,0.62804,1.4733,8.6648,0.13841,0.60338,0.16742,0.22314,1.096,0.1665,0.17504,0.27377,0.39276,0.17504,2.3174,0.43013,0.144,0.566,0.65092,0.3274,1.2155,1.2958,3.7235,0.008435,0.85381,0.085525,0.072085,89.441,0
206,22.409,0.41297,0.11595,95.338,5.3184,0.045371,0.66018,43655.0,66.381,2.2391,0.84346,0.18187,4.7752,76.437,0.28383,28.177,0.94624,19.311,531.16,0.40604,0.96999,3.4548,0.20691,0.41595,0.20973,0.55912,1.1856,0.25902,0.2746,0.70058,0.50103,0.2746,1.7913,0.64324,0.24779,0.27374,1.2046,0.68718,1.1623,1.7662,5.4985,0.063408,1.4286,0.16017,0.14515,55.99,0
207,84.274,0.10009,0.041023,113.13,4.0185,0.043289,0.46664,3848.8,44.819,0.18979,0.93618,0.12279,10.66,34.239,0.039913,-6.3626,0.44729,4.6264,533.31,0.8689,1.7362,4.2363,0.073767,0.23613,0.36882,0.20601,1.0682,0.09246,0.11019,0.26207,0.73698,0.11019,1.8136,0.7664,0.041039,0.20671,3.1211,0.68441,2.4374,2.7842,8.1438,0.087913,0.90392,0.089872,0.051418,41.959,0
210,8.4247,0.29592,0.062751,87.824,4.0917,0.052407,0.25178,1018.2,120.32,2.9262,0.92908,0.32965,4.5627,79.997,0.47632,10.845,0.25789,46.632,640.92,0.19269,0.79262,3.7379,0.10035,0.65127,0.082436,0.23856,1.0763,0.1263,0.16397,0.29614,0.33909,0.16397,1.6516,0.50061,-0.080619,0.48975,0.52066,0.56949,0.87857,1.1683,3.0336,0.38268,1.0983,0.23194,0.078982,111.79,0
212,40.356,0.51436,0.12974,115.12,5.1665,0.036585,0.83221,59803.0,78.617,1.3862,0.84653,0.21539,4.5083,80.963,0.005193,47.308,0.86745,10.684,393.45,1.7353,2.1061,8.3494,0.25443,0.36013,0.40758,0.43498,1.1813,0.31016,0.2997,0.54142,0.49465,0.2997,1.9871,0.49722,0.27578,0.35756,1.3736,0.92769,2.1246,2.1399,4.6428,0.41003,1.6266,0.17036,0.15816,66.552,0
213,28.092,0.44022,0.038371,136.17,5.1253,0.19236,0.14986,22596.0,123.96,0.52513,0.94939,0.33962,3.3334,109.5,0.0,-6.7246,0.15231,13.685,2105.5,2.0428,2.4392,27.984,0.088994,0.74781,0.16931,0.34468,1.0533,0.1139,0.11207,0.43129,0.20216,0.11207,2.3512,0.20216,0.096331,0.74781,0.27033,0.17335,1.2264,1.2264,2.9445,0.069381,0.99978,0.055894,0.049108,117.69,0
